1.695075 -2.785371 1.074980 0.333958
-0.765045 0.447460 2.666397 11.477880
-2.407096 1.030714 -3.826921 -16.029736
2.604240 -2.056825 3.880839 15.561360
2.920871 -2.699969 4.308552 15.976043
-4.622922 -0.350224 1.481217 -3.371649
3.172784 -1.676293 -3.463967 -11.539178
1.082323 -1.407237 3.695864 13.726391
0.312794 0.260520 -1.643628 -4.167361
-4.330919 -0.756635 -2.771228 -21.016656
4.227110 3.506462 1.297453 25.163419
-1.947778 -1.098146 -1.595629 -12.572507
-2.677070 -0.430498 -3.892410 -21.215277
4.085308 4.542243 4.311005 40.041362
-0.700452 2.090995 4.655981 24.496004
1.931997 -0.418893 -4.304846 -13.612068
-0.342943 1.727965 4.325738 22.800963
3.778985 2.074288 2.678460 25.494673
0.729091 -3.285603 -0.208219 -8.231504
-1.180533 4.117472 -4.115406 -5.470275
-4.473759 -0.956983 -0.347603 -12.208878
-2.261312 4.966195 -1.904450 3.758162
1.958736 2.638037 -1.335652 7.488974
-0.247582 2.645658 -4.184693 -8.296961
4.573163 -0.164940 1.505796 15.674690
-4.017090 -1.790010 4.498477 5.589696
2.753877 0.779701 0.217919 9.718533
0.173683 -3.023812 3.392412 5.845577
-2.715503 2.267982 3.255049 15.393139
-2.848914 4.525758 2.445915 18.663104
-4.500087 -2.574113 -1.907063 -23.350765
3.280311 -4.188277 -4.967271 -24.873293
3.297950 -3.377810 -3.078692 -14.852298
-2.608616 0.696612 2.276006 6.976626
-3.786438 -4.461457 -2.622581 -30.447570
-3.496129 -0.634925 -1.045011 -12.077079
2.390614 -0.654100 4.562369 22.068402
-3.089923 -0.154668 -0.114571 -6.102130
-2.122024 2.555216 0.985784 8.364734
-0.791741 2.640048 4.126194 23.841437
-4.708095 3.463034 0.785368 5.114383
-2.148800 0.177558 4.688749 15.990071
4.341387 -2.108337 -4.708487 -15.476185
-1.598566 -0.196713 2.552468 7.422602
-0.164938 -3.876219 -0.986590 -14.904891
-1.701054 3.486249 3.342352 21.426048
-0.391598 -4.137047 3.121991 0.293625
-3.522465 -4.055858 1.577009 -11.904470
3.992084 4.006835 1.717987 27.876622
3.888224 -4.032094 3.550880 10.883686
-4.875393 -3.080989 -1.986977 -25.941660
4.783035 1.805761 -3.360006 2.543331
1.692175 1.426215 2.843724 20.037890
1.542492 -2.664397 -3.979139 -19.824761
-0.009152 2.556861 -4.640991 -9.911685
2.309054 4.892761 2.878035 31.808532
2.586489 -1.203014 2.100779 10.967050
0.440304 -3.530886 2.961118 3.132421
2.592321 1.399821 2.440100 20.144506
-2.948738 4.984480 2.851966 21.463826
-0.461145 -3.464191 3.340649 3.047735
0.022665 3.298003 -1.339858 5.579907
-4.254762 -0.584566 -2.449876 -19.062723
4.756051 2.046128 3.799365 31.847946
2.168121 4.736270 -3.411353 5.899640
1.597066 -4.215430 -1.972208 -16.340992
2.800345 0.589734 3.835537 23.712037
-3.398918 -1.829451 -3.711812 -26.133437
2.533683 -0.163149 3.915913 21.241573
-4.128134 1.743979 3.007237 10.004616
-3.650649 -1.153460 -3.324308 -23.058911
-3.043527 -0.057379 3.076798 7.048000
3.728254 4.553662 -4.972827 2.226186
-1.770896 0.154195 1.546588 4.107147
-1.796324 0.327662 1.130683 2.913068
0.371197 -3.880785 4.036242 6.245007
-1.388289 -0.880337 1.323275 0.875510
-0.374645 -1.332946 -4.704958 -22.567960
2.561292 -0.583284 -1.026242 0.267764
1.292772 -3.629718 0.631415 -4.777950
-4.502244 -3.402612 1.248306 -13.219101
1.152546 -1.790657 -3.791704 -17.233694
2.616017 -3.101770 0.792633 0.097253
-2.552782 2.244486 2.443038 12.400048
1.237069 -0.209024 1.044123 7.023558
-0.009389 -2.117894 1.041478 -1.206549
0.595718 0.161487 4.995076 22.656203
1.244309 -3.242322 2.459103 3.598066
3.472863 -3.359803 -0.718414 -5.007338
3.863401 1.352189 1.505897 18.806954
-0.177980 -2.003751 -1.380602 -10.889621
-2.350539 1.686984 4.013725 17.414774
-4.591527 -3.886249 -0.155210 -20.462639
-0.454991 4.406961 -1.728786 6.395756
4.773362 -2.307553 -0.053790 3.408904
1.435546 0.033607 -3.079957 -8.347916
-3.324569 -2.657623 -4.637892 -32.173573
-3.300673 -2.405111 1.411558 -7.170445
1.224883 3.519079 -4.011766 -2.040062
-4.664392 1.018385 -1.024789 -9.372788
